x0,x1,x2,x3
0.3747068090620485,5.790314013039136,11.50372825206635,1.0587130917309429
-0.07960803249427637,6.237469471373638,10.896188618678245,2.5442338088291025
-0.08111896674100752,5.701017558751041,10.667081603464885,1.7633621274375577
-0.12634589479714656,5.909102213979765,11.28406184869322,1.6779209748360646
-0.18928847913963917,5.975939210042978,10.936262548634978,1.0487241815699795
-0.3676175398407324,6.761487533319743,11.627896061954566,1.906578399887839
-0.05112289717049464,6.454867484627714,11.472580528502142,2.0302113248173335
-0.2522847416011374,5.738169741305721,10.985194870175535,1.734338901187308
-0.3688522192078793,5.723585562549797,11.283198879280443,1.688742366996686
0.04173352192847756,5.951264554835707,11.090939592494209,1.7827399976121079
0.3779117558641218,5.691919630258386,10.522927948896585,1.61692652831786
0.06025508918277904,5.826134008018226,11.603701623974795,1.850533067662382
0.26669495412139443,6.286214421484218,11.05699977834882,1.6645404249929419
-0.27106033397288165,6.123446182807684,11.15065987992233,1.6982177705466786
-0.13250753825189826,6.029974521117441,11.04970292331161,1.9950450330374538
0.3535352550954993,5.897205405820926,12.516918759887902,1.4602569290779561
-0.08701973218117552,5.6757307734973095,10.709295956254872,1.9075156416664756
0.6230133977577071,6.197992777595086,11.729900045027698,2.390718211857494
-0.4713293227711853,5.8951470438434175,11.166676789786715,1.4295739796127345
-0.002680160367591208,5.74263083652757,10.422684133383143,2.7395422315533047
-0.13992495180223036,5.884620814840666,11.474770631479943,1.9118871436520832
-0.14124649733266081,6.314662336929159,10.431708374017562,1.9543569068798767
0.04622399764466059,6.378298375916067,11.461860133449049,1.864619760754973
0.28121309007589435,5.854195531468751,11.941153425006252,1.5750211562943157
0.3985436432375193,5.83008579574994,11.889055175564916,2.0686451338369234
-0.30480495882246655,6.095843746472664,11.476259766210825,2.510484735882087
-0.02121467751733878,5.885528997746119,10.580709338579492,2.2031022055314584
-0.38805145780151273,5.500556653310609,10.754611351579713,2.20316811651053
0.4847947272486143,6.831835350725194,11.275118590067116,2.8776491405338382
-0.20002525506205668,6.341342053759128,10.600084008239156,2.1858547817629272
0.10006470349086148,5.921699979981113,10.466170830709228,2.3664534915965856
0.0727932813971586,6.401473932246978,11.169540763445614,2.325805738089431
-0.21784332080590788,6.42825067177171,11.64368538454293,1.974189149699738
0.015549629697854018,5.627978530045365,10.610087603612877,1.547325490853214
0.37973247754996664,6.243183822463368,11.466159643794741,2.3435418793790666
-0.056773708970517506,6.456213838931799,10.194809203255168,1.8783803845929974
-0.11933337418206244,6.3105619656395975,10.982335712775981,2.3485798369059028
0.5330159541352861,6.347938927017146,11.27621298107484,1.97500968605888
0.12554972236511533,6.023207710187876,10.678334960879543,1.9159240832534827
0.8015290139270055,5.797218209058194,10.751271223408507,1.5416768673986656
-0.015470351842864077,5.899229733358284,11.216763863327227,1.8468589415948147
-0.19345809199119887,5.949436975451132,10.515613043341132,1.7340227168094797
-0.2753126923500778,5.838272335934752,10.938321484578903,2.6405404317257064
0.29299961099343896,6.016791567298364,11.047780197323991,1.570491294138857
0.25892625541360653,6.231748419413487,11.469737778813101,2.1964701283453802
-0.296116546361066,5.511193873578917,11.032840696832341,1.997003968783547
0.2070274245526186,5.5577300324228815,10.520407222760594,1.8358016722640196
-0.1071915180800447,5.01253976177497,9.609028202090132,1.5120713089001052
0.0258761508675017,5.246922967033361,10.236729736546412,2.1832070362728326
-0.390533921224053,5.575874650332814,11.286240899742594,1.4323730154021455
-0.17210090725752566,6.868740063406369,11.016720014249993,2.9266723374839745
0.12868961733815962,6.192152831513884,11.148904684448107,2.462393875752931
0.3062648463007422,5.753321315493443,10.59782723645701,2.0860938089735326
0.21124444249193544,5.556833011306522,10.857277677327012,2.194289812273016
-0.3950775220898839,5.67155067836721,11.660887094583806,1.441560394096404
0.42809543016794077,6.120705655413688,10.722865101963245,1.4549733768734825
0.07652461316032753,5.243983215925624,10.198755563345387,1.5215828441933748
0.18467558635838646,5.352375652345835,10.788289975188672,2.226738219767799
-0.32258651406641237,6.2696692143588635,10.952021685181872,2.125943743893422
0.3291982521608601,6.126642279106297,11.865588311697923,1.2384239107242205
0.33409791202238964,5.81590231959208,10.704318659613978,2.353883608606067
0.14553676766087428,6.644762032914232,11.106693195079377,2.0947154696131074
0.26170460398853057,6.198498796915478,11.750231762483077,1.9623062942205278
-0.4215493082030881,5.814333682572092,11.236457362724922,1.3344352372532544
-0.19423782854385577,6.122660136507897,10.295814751364036,1.6560910037558871
0.03223461080919491,5.121670842851389,10.66789470780271,2.0108606448488766
-0.14713864820811312,6.029653766870008,10.38478522349444,1.7724019716521582
-0.0939126857778616,5.3482190867938675,10.532996806845988,1.790056521930366
-0.05324324612807624,6.222092764721031,10.717986091029433,1.932951925644625
0.28832804583606486,6.53255979233894,12.151570244993469,2.6462827911776454
0.5230865601874696,5.834765881636166,10.800704991188097,1.9126569744667208
-0.2221547461503359,6.409814526057736,9.793060606399338,2.8554711906205434
-0.12184009364129568,5.525305823645745,10.526609025917038,2.0796485689062556
-0.14842452915771365,6.109869697232043,10.55210493799358,2.252214723424815
0.13266661861097986,6.044542510565757,11.32538711209434,1.8950856195501888
0.16507612291010976,6.204278244689158,11.011241441158816,1.9102624512221658
0.926553658458085,5.96026437940102,10.378258293697101,2.351617947608035
-0.30268979327647594,6.574001474506327,11.180222182380948,2.912212668761486
-0.0522523686663596,6.4345628320515145,11.574894096838307,2.6259861217258877
-0.04851630091237411,5.3250239643697235,10.90387542679689,1.8580489674139806
-0.48187704548861465,5.615963392513215,10.51856272080493,2.1365818417684825
0.27303044848193136,5.756617128662887,11.862684816536845,1.2649924225366584
-0.2021555064541682,5.560449811452813,11.160507601869163,1.4607275130123432
-0.5656718713330412,6.034735385963516,11.466481094297617,1.8832547862957858
-0.07404713865347572,6.130092400787203,10.605505179595088,1.526609904892081
-0.10445093725100245,6.40766320224337,11.333565273970652,2.544024891407133
-0.4404791279606542,5.44004752268007,10.649875769434697,1.6540317256383346
0.16179136588286222,5.79392048315062,10.542825480081799,2.4507195308856105
0.24770128599109784,5.822281195445537,11.56008776510599,0.9370330901252863
-0.18643859027333223,5.957005987949704,10.703834545026321,2.1877417661327896
-0.01678362961358047,5.409988837272259,11.63092958774603,1.5480554129674688
0.14570668775715453,6.0579601097053555,11.065888811237766,2.439751931524751
0.0909305654850991,6.651711580093801,11.402104521277407,2.0676694148928014
-0.44316238903830946,5.335046305584134,10.825916003365787,1.2910911157076832
0.18756357917383967,6.576604897128995,10.493418089314131,2.85057412484526
0.06775795089496571,6.025657730334336,12.217076185254738,1.382786368529275
-0.022043598477120115,6.712414900942709,11.131987042233801,2.5110297373274824
-0.46477715290327304,5.488858824701764,10.056125599576099,1.3455363244892329
-0.23870365250117592,5.528030434626228,11.353545656891583,1.893820143142643
-0.27116378687426246,5.856554251421258,10.407789874973309,1.787345228879401
0.11969457021070368,3.774112857197711,7.675710451059387,0.7790335332667158
-0.4547075764540415,2.866651494506328,7.86726224542001,0.7253293185164824
0.1480295964551086,2.9696685271944316,6.065226339022598,-0.2414107943593793
0.038822861068760685,2.4365431100655854,6.6247225238635625,-0.27862437633441184
0.034539410252342875,3.1583072165628296,7.149897383860986,0.40778803102266226
0.0023982088646440085,2.4691087905484586,7.913847651686626,-0.9611726506803415
0.8443342359798484,2.9314176297817474,7.5351302240705476,-0.029361449003185047
0.5631409425994927,3.6129498459214164,7.083477972111989,0.8575407605482113
-0.10226897383350518,3.53255507262886,7.567772443716234,0.5575969762240907
-0.19541228702026567,2.769653010025199,7.226760626098953,0.34601132495110765
0.5946780900436769,3.104687942097317,7.480800009349564,0.020581250916809957
0.33180188745083583,2.495583174839834,7.236796086672795,-0.14519685550895423
-0.16148972859499483,3.0740687113989726,7.102162552399018,0.27972323727770654
0.5822600817545606,3.9186185622028304,9.231617758300679,-0.022555956917827302
0.0708972846084602,2.609523014931543,7.058651403913361,0.283761649714819
0.030546183930989585,2.3551853669980676,6.447410247599024,-0.3615865768543647
0.14743577698187707,4.070357471493457,8.252420607896953,-0.176650738596694
0.42632278142093516,3.0361609391532394,6.641232230658709,-0.19932057461076047
0.32865672344874286,3.1042660389621117,6.273397491158413,0.5240796254035489
-0.6412501788241763,2.735055252847473,7.34481891041239,0.006179706843503663
-0.14968126498858375,3.231534057890179,7.4466993746249015,0.5217877200087138
0.2623027285339162,2.775494370266265,6.787731791327639,-0.14041860220684654
0.026852699929144224,2.4471126631584244,7.692126120024682,-1.1666485330076863
-0.0846043445805629,3.7597457550915716,7.865519246873507,0.8799607319147857
0.3010428872632992,2.8854346038454177,8.298362517437537,-0.8034413313163049
-0.07305841251745845,3.524439153240563,7.616866051054516,-0.16045366992260002
0.04845739564615402,3.1251855408280473,7.907826066845321,-0.5583433142250409
0.16376365132174356,2.979866218599457,7.706864362530344,-0.08141017405748574
-0.18768723192041883,3.181972175998461,7.6993290993722825,-0.31342534127609145
0.13393830637355622,2.467533419930253,7.196482129463804,-0.29235736354209463
-0.21821032219773956,2.9124278496927896,7.267366550783355,-0.5307958569297742
-0.2761367268747899,3.2626775150820695,7.598394803107688,-0.6482959185828254
-0.4621063127545232,3.3452743920116625,8.334251300578313,0.23467934180205718
0.3920998660212048,3.2371944276287925,7.765339064744568,-0.2981791210077769
0.28125687652492726,2.899551965821306,7.778832434476094,-0.2541638725380091
0.05311480425297375,3.2240221953874393,7.243018365011148,0.37477601444158015
-0.07991912255775263,3.588473940574744,8.33683963612296,1.1160783823749578
-0.22825942351445302,3.314903852031813,7.938077123052718,-0.5053825823884428
0.31014283241969287,2.0725438521778954,7.284433779490467,-0.3492880216405232
-0.06346398092415859,3.221237123801079,8.16920040546819,-0.37243363659101414
0.21531768262501902,2.3812468569051375,6.976454621089474,-0.7935532551769011
0.41438370466767777,3.6730069609917173,8.147234502571665,-0.36058237719753095
0.14718207073676645,3.0788298432735317,7.2140130637695155,0.26680041736414273
0.10897892377425925,2.997907576713839,7.42597933298029,-0.599086348472444
0.10189253001400525,3.017094088830312,7.538591423158334,-0.3853246484749939
0.19350500679451807,3.673447193421532,7.457795569904251,0.08572472019672261
0.09270070682571029,2.6493454559294736,7.26330972678106,-1.1746845119818765
-0.23989722668929322,2.901943484275059,7.4295241037234945,0.5145525001007263
0.540297180206621,2.9952849493430374,7.42819354586581,0.5532885610489098
-0.12826634439885604,2.951383898138818,6.371574319457984,0.8702046949160458
0.2904736777113882,3.151423275235741,7.442499070372262,-0.45962477777410804
0.021040655509838215,3.118907182256107,7.2674202631123,0.1558942405978514
0.2359550253995491,2.5943684405542635,7.473609062637442,-0.6121344047445669
-0.1738320256745098,3.3473987620014705,7.062255673752712,0.8075307147424748
